playerID,yearID,B_G,B_AB,B_R,B_H,B_2B,B_3B,B_HR,B_RBI,B_SB,B_CS,B_BB,B_SO,B_IBB,B_HBP,B_SH,B_SF
almonbi01,1987,68,74,13,17,4,0,0,5,1,0,9,21,0,0,0,0
almonbi01,1988,20,26,1,3,2,0,0,1,0,0,3,11,0,0,2,0
alomaro01,1988,143,545,84,145,24,6,9,41,24,6,47,83,5,3,16,0
alomaro01,1989,158,623,82,184,27,1,7,56,42,17,53,76,4,1,17,8
alomaro01,1990,147,586,80,168,27,5,6,60,24,7,48,72,1,2,5,5
alomaro01,1991,161,637,88,188,41,11,9,69,53,11,57,86,3,4,16,5
alomaro01,1992,152,571,105,177,27,8,8,76,49,9,87,52,5,5,6,2
alomaro01,1993,153,589,109,192,35,6,17,93,55,15,80,67,5,5,4,5
alomaro01,1994,107,392,78,120,25,4,8,38,19,8,51,41,2,2,7,3
alomaro01,1995,130,517,71,155,24,7,13,66,30,3,47,45,3,0,6,7
alomaro01,1996,153,588,132,193,43,4,22,94,17,6,90,65,10,1,8,12
alomaro01,1997,112,412,64,137,23,2,14,60,9,3,40,43,2,3,7,7
alomaro01,1998,147,588,86,166,36,1,14,56,18,5,59,70,3,2,3,5
alomaro01,1999,159,563,138,182,40,3,24,120,37,6,99,96,3,7,12,13
alomaro01,2000,155,610,111,189,40,2,19,89,39,4,64,82,4,6,11,6
alomaro01,2001,157,575,113,193,34,12,20,100,30,6,80,71,5,4,9,9
alomaro01,2002,149,590,73,157,24,4,11,53,16,4,57,83,4,1,6,1
alomaro01,2003,140,516,76,133,28,2,5,39,12,2,59,77,3,3,12,8
alomaro01,2004,56,171,18,45,6,2,4,24,0,2,14,31,0,1,3,1
alomasa01,1964,19,53,3,13,1,0,0,6,1,0,0,11,0,0,0,0
alomasa01,1965,67,108,16,26,1,1,0,8,12,5,4,12,1,0,4,0
alomasa01,1966,31,44,4,4,1,0,0,2,0,0,1,10,1,0,0,0
alomasa01,1967,27,37,5,3,0,0,0,0,2,0,2,6,0,0,1,0
alomasa01,1968,133,363,41,92,8,2,0,12,21,8,20,42,1,1,8,3
alomasa01,1969,156,617,68,153,12,2,1,34,20,3,40,54,2,0,5,0
alomasa01,1970,162,672,82,169,18,2,2,36,35,12,49,65,2,1,11,2
alomasa01,1971,162,689,77,179,24,3,4,42,39,10,41,60,4,0,7,2
alomasa01,1972,155,610,65,146,20,3,1,25,20,12,47,55,5,0,6,3
alomasa01,1973,136,470,45,112,7,1,0,28,25,10,34,44,1,0,12,3
alomasa01,1974,122,333,47,87,8,1,1,28,8,4,16,33,0,0,5,2
alomasa01,1975,151,489,61,117,18,4,2,39,28,6,26,58,0,0,11,2
alomasa01,1976,67,163,20,39,4,0,1,10,12,7,13,12,0,0,2,0
alomasa01,1977,69,83,21,22,3,0,1,11,4,3,8,13,0,1,4,1
alomasa01,1978,24,29,3,6,1,0,0,1,0,0,1,7,0,0,1,0
alomasa02,1988,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
alomasa02,1989,7,19,1,4,1,0,1,6,0,0,3,3,1,0,0,0
alomasa02,1990,132,445,60,129,26,2,9,66,4,1,25,46,2,2,5,6
alomasa02,1991,51,184,10,40,9,0,0,7,0,4,8,24,1,4,2,1
alomasa02,1992,89,299,22,75,16,0,2,26,3,3,13,32,3,5,3,0
alomasa02,1993,64,215,24,58,7,1,6,32,3,1,11,28,0,6,1,4
alomasa02,1994,80,292,44,84,15,1,14,43,8,4,25,31,2,2,0,1
alomasa02,1995,66,203,32,61,6,0,10,35,3,1,7,26,0,3,4,1
alomasa02,1996,127,418,53,110,23,0,11,50,1,0,19,42,0,3,2,2
alomasa02,1997,125,451,63,146,37,0,21,83,0,2,19,48,2,3,6,1
alomasa02,1998,117,409,45,96,26,2,6,44,0,3,18,45,0,3,5,3
alomasa02,1999,37,137,19,42,13,0,6,25,0,1,4,23,0,0,1,2
alomasa02,2000,97,356,44,103,16,2,7,42,2,2,16,41,1,4,4,4
alomasa02,2001,70,220,17,54,8,1,4,21,1,2,12,17,1,2,3,2
alomasa02,2002,89,283,29,79,14,1,7,37,0,0,9,33,0,1,1,2
alomasa02,2003,75,194,22,52,12,0,5,26,0,0,4,17,0,0,5,1
alomasa02,2004,50,146,15,35,4,0,2,14,0,0,11,13,2,2,3,2
alomasa02,2005,46,128,11,35,7,0,0,14,0,0,5,12,0,1,3,0
alomasa02,2006,46,108,8,30,8,0,1,17,0,0,3,14,0,0,0,2
alomasa02,2007,8,22,1,3,1,0,0,0,0,0,0,3,0,0,0,0
alonsyo01,2010,22,29,2,6,2,0,0,3,0,0,0,10,0,0,0,0
alonsyo01,2011,47,88,9,29,4,0,5,15,0,0,10,21,0,0,0,0
alonsyo01,2012,155,549,47,150,39,0,9,62,3,0,62,101,9,3,1,4
alonsyo01,2013,97,334,34,94,11,0,6,45,6,0,32,47,5,2,0,7
alonsyo01,2014,84,267,27,64,19,1,7,27,6,1,17,36,1,1,0,3
alonsyo01,2015,103,354,50,100,18,1,5,31,2,5,42,48,3,3,0,3
aloufe01,1958,75,182,21,46,9,2,4,16,4,2,19,34,2,1,1,1
aloufe01,1959,95,247,38,68,13,2,10,33,5,3,17,38,1,0,1,3
aloufe01,1960,106,322,48,85,17,3,8,44,10,2,16,42,1,2,3,4
aloufe01,1961,132,415,59,120,19,0,18,52,11,4,26,41,2,2,2,2
aloufe01,1962,154,561,96,177,30,3,25,98,10,7,33,66,2,5,2,5
aloufe01,1963,157,565,75,159,31,9,20,82,11,2,27,87,3,6,5,4
aloufe01,1964,121,415,60,105,26,3,9,51,5,2,30,41,5,4,1,5
aloufe01,1965,143,555,80,165,29,2,23,78,8,4,31,63,4,5,4,4
aloufe01,1966,154,666,122,218,32,6,31,74,5,7,24,51,6,12,2,2
aloufe01,1967,140,574,76,157,26,3,15,43,6,5,32,50,7,7,1,3
aloufe01,1968,160,662,72,210,37,5,11,57,12,11,48,56,14,4,0,4
aloufe01,1969,123,476,54,134,13,1,5,32,4,6,23,23,4,4,4,2
aloufe01,1970,154,575,70,156,25,3,8,55,10,5,32,31,6,1,4,6
aloufe01,1971,133,469,52,135,21,6,8,69,5,5,32,25,3,2,2,5
aloufe01,1972,120,324,33,90,18,1,6,37,1,0,22,27,1,2,1,2
aloufe01,1973,112,328,29,76,13,0,5,31,0,2,11,29,6,0,0,4
aloufe01,1974,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
alouje01,1963,16,24,3,6,1,0,0,5,0,1,0,3,0,1,0,0
alouje01,1964,115,376,42,103,11,0,3,28,6,6,13,35,2,4,5,0
alouje01,1965,143,543,76,162,19,4,9,52,8,5,13,40,0,3,6,2
alouje01,1966,110,370,41,96,13,1,1,20,5,5,9,22,1,2,4,2
alouje01,1967,129,510,55,149,15,4,5,30,1,7,14,39,2,4,6,0
alouje01,1968,120,419,26,110,15,4,0,39,1,4,9,23,3,1,5,2
alouje01,1969,115,452,49,112,19,4,5,34,4,6,15,30,6,4,2,3
alouje01,1970,117,458,59,140,27,3,1,44,3,2,21,15,4,1,3,4
alouje01,1971,122,433,41,121,21,4,2,40,3,7,13,17,3,4,3,2
alouje01,1972,52,93,8,29,4,1,0,11,0,2,7,5,4,1,1,0
alouje01,1973,64,163,17,46,5,0,2,19,0,0,3,12,2,2,1,0
alouje01,1974,96,220,13,59,8,0,2,15,0,0,5,9,1,2,3,2
alouje01,1975,62,102,8,27,3,0,0,11,0,1,4,5,2,1,1,0
alouje01,1978,77,139,7,45,5,1,2,19,0,0,6,5,1,0,4,3
alouje01,1979,42,43,3,11,4,0,0,10,0,0,6,7,1,0,0,0
alouma01,1960,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
alouma01,1961,81,200,38,62,7,2,6,24,3,2,15,18,2,0,1,1
alouma01,1962,78,195,28,57,8,1,3,14,3,1,14,17,0,3,1,0
alouma01,1963,63,76,4,11,1,0,0,2,0,1,2,13,0,1,1,0
alouma01,1964,110,250,28,66,4,2,1,14,5,3,11,25,3,3,2,1
alouma01,1965,117,324,37,75,12,2,2,18,10,2,17,28,2,2,8,0
alouma01,1966,141,535,86,183,18,9,2,27,23,15,24,44,4,4,12,3
alouma01,1967,139,550,87,186,21,7,2,28,16,10,24,42,1,6,3,1
alouma01,1968,146,558,59,185,28,4,0,52,18,10,27,26,6,2,7,4
alouma01,1969,162,698,105,231,41,6,1,48,22,8,42,35,9,2,1,3
alouma01,1970,155,677,97,201,21,8,1,47,19,11,30,18,3,4,4,3
alouma01,1971,149,609,85,192,28,6,7,74,19,10,34,27,3,4,6,7
alouma01,1972,140,525,57,161,22,2,4,47,13,5,35,35,3,2,2,3
alouma01,1973,134,508,60,150,22,1,2,29,5,2,31,43,1,3,6,2
alouma01,1974,48,81,8,16,3,0,0,3,0,0,5,6,1,0,1,1
aloumo01,1990,16,20,4,4,0,1,0,0,0,0,0,3,0,0,1,0
aloumo01,1992,115,341,53,96,28,2,9,56,16,2,25,46,0,1,5,5
aloumo01,1993,136,482,70,138,29,6,18,85,17,6,38,53,9,5,3,7
aloumo01,1994,107,422,81,143,31,5,22,78,7,6,42,63,10,2,0,5
aloumo01,1995,93,344,48,94,22,0,14,58,4,3,29,56,6,9,0,4
aloumo01,1996,143,540,87,152,28,2,21,96,9,4,49,83,7,2,0,7
aloumo01,1997,150,538,88,157,29,5,23,115,9,5,70,85,9,4,0,7
aloumo01,1998,159,584,104,182,34,5,38,124,11,3,84,87,11,5,0,6
aloumo01,2000,126,454,82,161,28,2,30,114,3,3,52,45,4,2,0,9
aloumo01,2001,136,513,79,170,31,1,27,108,5,1,57,57,14,3,0,8
aloumo01,2002,132,484,50,133,23,1,15,61,8,0,47,61,4,0,0,3
aloumo01,2003,151,565,83,158,35,1,22,91,3,1,63,67,7,7,0,3
aloumo01,2004,155,601,106,176,36,3,39,106,3,0,68,80,2,0,0,6
aloumo01,2005,123,427,67,137,21,3,19,63,5,1,56,43,1,3,0,4
aloumo01,2006,98,345,52,104,25,1,22,74,2,1,28,31,2,1,0,4
aloumo01,2007,87,328,51,112,19,1,13,49,3,0,27,30,5,2,0,3
aloumo01,2008,15,49,4,17,2,0,0,9,1,1,2,4,0,2,0,1
alstode01,1977,22,40,10,13,4,0,1,4,3,3,3,4,0,0,1,1
alstode01,1978,61,176,17,36,2,0,1,10,11,10,10,23,0,0,4,1
alstode01,1979,54,62,10,18,0,2,1,12,4,4,10,10,1,0,1,1
alstode01,1980,52,54,11,12,1,2,0,9,2,4,5,7,2,2,1,2
altmage01,1959,135,420,54,103,14,4,12,47,1,0,34,80,4,7,6,1
altmage01,1960,119,334,50,89,16,4,13,51,4,3,32,67,6,1,2,3
altmage01,1961,138,518,77,157,28,12,27,96,6,2,40,92,3,4,4,7
altmage01,1962,147,534,74,170,27,5,22,74,19,7,62,89,14,5,0,2
altmage01,1963,135,464,62,127,18,7,9,47,13,4,47,93,2,2,2,6
altmage01,1964,124,422,48,97,14,1,9,47,4,2,18,70,4,1,2,2
altmage01,1965,90,196,24,46,7,1,4,23,3,2,19,36,2,0,1,0
altmage01,1966,88,185,19,41,6,0,5,17,2,2,14,37,3,0,2,0
altmage01,1967,15,18,1,2,2,0,0,1,0,0,2,8,0,0,0,0
altuvjo01,2011,57,221,26,61,10,1,2,12,7,3,5,29,0,2,5,1
altuvjo01,2012,147,576,80,167,34,4,7,37,33,11,40,74,0,6,4,4
altuvjo01,2013,152,626,64,177,31,2,5,52,35,13,32,85,5,2,4,8
altuvjo01,2014,158,660,85,225,47,3,7,59,56,9,36,53,7,5,1,5
altuvjo01,2015,154,638,86,200,40,4,15,66,38,13,33,67,8,9,3,6
alvarlu01,1968,11,46,3,6,2,0,0,1,0,0,1,11,0,1,1,0
alvarlu01,1969,6,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0
alvarlu01,1970,59,183,19,41,11,0,1,10,1,2,9,30,2,0,2,2
alvarlu01,1971,99,264,22,57,14,1,0,8,1,2,11,34,2,0,2,1
alvarlu01,1972,103,254,30,54,4,1,4,29,2,2,13,36,5,1,1,0
alvarlu01,1973,80,203,21,47,7,2,0,20,6,2,4,20,0,1,3,0
alvarlu01,1974,86,160,16,31,4,0,0,13,1,1,8,21,0,0,5,2
alvarlu01,1976,16,42,5,12,1,0,0,3,0,0,3,6,1,0,0,0
alvarlu01,1977,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alvarpe01,2010,95,347,42,89,21,1,16,64,0,0,37,119,1,0,0,2
alvarpe01,2011,74,235,18,45,9,1,4,19,1,0,24,80,1,2,1,0
alvarpe01,2012,149,525,64,128,25,1,30,85,1,0,57,180,6,1,0,3
alvarpe01,2013,152,558,70,130,22,2,36,100,2,0,48,186,7,4,0,4
alvarpe01,2014,122,398,46,92,13,1,18,56,8,3,45,113,6,2,0,0
alvarpe01,2015,150,437,60,106,18,0,27,77,2,0,48,131,9,2,0,4
alvisma01,1962,12,51,1,11,2,0,0,3,3,1,2,13,0,0,0,0
alvisma01,1963,158,602,81,165,32,7,22,67,9,7,36,109,2,10,8,4
alvisma01,1964,107,381,51,96,14,3,18,53,5,5,29,77,5,6,1,2
alvisma01,1965,159,604,88,149,24,2,21,61,12,8,47,121,4,9,5,5
alvisma01,1966,157,596,67,146,22,3,17,55,4,7,50,98,6,2,3,4
alvisma01,1967,161,637,66,163,23,4,21,70,3,10,38,107,1,4,16,2
alvisma01,1968,131,452,38,101,17,3,8,37,5,5,41,91,5,4,3,3
alvisma01,1969,66,191,13,43,6,0,1,15,1,1,14,26,1,0,0,2
alvisma01,1970,62,115,16,21,2,0,3,12,1,2,5,20,1,0,0,0
alyeabr01,1965,8,13,3,3,0,0,2,6,0,0,1,4,0,0,0,0
alyeabr01,1968,53,150,18,40,11,1,6,23,0,0,10,39,0,1,0,0
alyeabr01,1969,104,237,29,59,4,0,11,40,1,3,34,67,4,1,0,4
alyeabr01,1970,94,258,34,75,12,1,16,61,3,3,28,51,0,3,0,1
alyeabr01,1971,79,158,13,28,4,0,2,15,1,1,24,38,3,1,0,5
alyeabr01,1972,33,50,3,9,2,0,1,3,0,0,3,11,0,0,0,0
amalfjo01,1954,9,5,2,0,0,0,0,0,0,0,0,4,0.0,0,0,0
amalfjo01,1955,36,22,8,5,1,1,0,1,0,0,2,2,0,0,0,0
amalfjo01,1960,106,328,47,91,15,3,1,27,2,3,26,31,1,3,3,1
amalfjo01,1961,109,384,64,98,11,4,2,23,7,4,44,59,2,0,4,1
amalfjo01,1962,117,380,44,90,12,5,1,27,4,4,45,43,5,1,5,3
amalfjo01,1963,54,137,11,24,3,0,1,7,2,6,12,18,0,1,2,1
amalfjo01,1964,100,324,51,78,19,6,4,27,2,7,40,42,1,5,3,0
amalfjo01,1965,67,96,13,26,4,0,0,8,2,2,12,14,0,2,0,0
amalfjo01,1966,41,38,8,6,2,0,0,3,0,0,4,10,0,0,0,2
amalfjo01,1967,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
amarari01,1991,14,16,2,1,0,0,0,0,0,0,1,5,0,1,0,0
amarari01,1992,35,100,9,24,3,0,1,7,4,2,5,16,0,0,4,0
amarari01,1993,110,373,53,108,24,1,1,44,19,11,33,54,0,3,7,5
amarari01,1994,77,228,37,60,10,2,4,18,5,1,24,28,1,1,7,2
amarari01,1995,90,238,45,67,14,2,2,19,21,2,21,33,0,1,1,0
amarari01,1996,118,312,69,91,11,3,1,29,25,6,47,55,0,5,4,1
amarari01,1997,89,190,34,54,5,0,1,21,12,8,10,34,0,3,5,2
amarari01,1998,73,134,25,37,6,0,1,4,11,1,13,24,0,1,0,1
amarari01,1999,91,137,21,38,8,1,0,11,9,6,15,20,0,1,1,2
amarari01,2000,30,60,10,13,1,1,0,6,6,2,7,8,0,0,0,0
amarial01,2011,23,52,2,8,3,1,0,5,0,0,2,8,0,0,1,1
amarial01,2012,106,275,36,66,15,5,5,32,8,4,17,42,1,0,6,2
amarial01,2013,146,368,35,87,14,4,5,32,4,2,22,57,1,2,3,1
amarial01,2014,148,423,39,101,13,2,5,40,12,1,29,69,5,1,8,5
amarial01,2015,118,324,28,66,10,4,3,30,5,1,24,55,4,1,3,5
amaroru01,1958,40,76,8,17,2,1,0,0,0,1,5,8,1,0,1,0
amaroru01,1960,92,264,25,61,9,1,0,16,0,1,21,32,2,2,4,1
amaroru01,1961,135,381,34,98,14,9,1,32,1,0,53,59,2,2,11,0
amaroru01,1962,79,226,24,55,10,0,0,19,5,2,30,28,4,1,4,4
amaroru01,1963,115,217,25,47,9,2,2,19,0,1,19,31,6,0,6,3
amaroru01,1964,129,299,31,79,11,0,4,34,1,6,16,37,2,3,4,1
amaroru01,1965,118,184,26,39,7,0,0,15,1,1,27,22,3,1,3,3
amaroru01,1966,14,23,0,5,0,0,0,3,0,0,0,2,0,0,0,0
amaroru01,1967,130,417,31,93,12,0,1,17,3,2,43,49,4,1,9,0
amaroru01,1968,47,41,3,5,1,0,0,0,0,0,9,6,0,0,0,0
amaroru01,1969,41,27,4,6,0,0,0,1,0,0,4,6,0,0,5,0
amaroru02,1991,10,23,0,5,1,0,0,2,0,0,3,3,1,0,0,0
amaroru02,1992,126,374,43,82,15,6,7,34,11,5,37,54,1,9,4,2
amaroru02,1993,25,48,7,16,2,2,1,6,0,0,6,5,0,0,3,1
amaroru02,1994,26,23,5,5,1,0,2,5,2,1,2,3,0,0,0,0
amaroru02,1995,28,60,5,12,3,0,1,7,1,3,4,6,0,2,2,0
amaroru02,1996,61,117,14,37,10,0,2,15,0,0,9,18,0,3,1,0
amaroru02,1997,117,175,18,41,6,1,2,21,1,1,21,24,0,2,0,2
amaroru02,1998,92,107,7,20,5,0,1,10,0,0,6,15,0,0,1,3
amezaal01,2002,12,13,3,7,2,0,0,2,1,0,0,1,0,0,0,0
amezaal01,2003,37,105,15,22,3,2,2,7,2,2,9,23,0,1,5,0
amezaal01,2004,73,93,12,15,2,0,2,11,3,2,3,24,0,3,6,0
amezaal01,2005,5,6,2,1,0,0,0,0,1,0,1,0,0,0,0,0
amezaal01,2006,132,334,42,87,9,3,3,19,20,12,33,46,4,3,7,1
amezaal01,2007,133,400,46,105,14,9,2,30,13,7,35,52,0,4,4,5
amezaal01,2008,125,311,41,82,13,5,3,32,8,2,19,47,1,3,4,0
amezaal01,2009,27,69,6,15,3,0,0,5,1,1,5,16,2,0,0,1
amezaal01,2011,40,77,6,14,1,0,0,4,0,0,7,14,0,0,2,1
amorosa01,1952,20,44,10,11,3,1,0,3,1,0,5,14,0.0,0,1,0.0
amorosa01,1954,79,263,44,72,18,6,9,34,1,4,31,24,0.0,1,3,0
amorosa01,1955,119,388,59,96,16,7,10,51,10,5,55,45,5,6,2,4
amorosa01,1956,114,292,53,76,11,8,16,58,3,4,59,51,6,1,8,1
amorosa01,1957,106,238,40,66,7,1,7,26,3,2,46,42,3,3,4,1
amorosa01,1959,5,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0
amorosa01,1960,74,81,8,12,0,0,1,7,0,0,15,12,2,0,0,1
anderbr01,1988,94,325,31,69,13,4,1,21,10,6,23,75,0,4,11,1
anderbr01,1989,94,266,44,55,12,2,4,16,16,4,43,45,6,3,5,0
anderbr01,1990,89,234,24,54,5,2,3,24,15,2,31,46,2,5,4,5
anderbr01,1991,113,256,40,59,12,3,2,27,12,5,38,44,0,5,11,3
anderbr01,1992,159,623,100,169,28,10,21,80,53,16,98,98,14,9,10,9
anderbr01,1993,142,560,87,147,36,8,13,66,24,12,82,99,4,10,6,6
anderbr01,1994,111,453,78,119,25,5,12,48,31,1,57,75,3,10,3,2
anderbr01,1995,143,554,108,145,33,10,16,64,26,7,87,111,4,10,4,2
anderbr01,1996,149,579,117,172,37,5,50,110,21,8,76,106,1,22,6,4
anderbr01,1997,151,590,97,170,39,7,18,73,18,12,84,105,6,19,2,1
anderbr01,1998,133,479,84,113,28,3,18,51,21,7,75,78,1,15,4,1
anderbr01,1999,150,564,109,159,28,5,24,81,36,7,96,105,7,24,1,7
anderbr01,2000,141,506,89,130,26,0,19,50,16,9,92,103,5,8,5,7
anderbr01,2001,131,430,50,87,12,3,8,45,12,4,60,77,4,8,2,1
anderbr01,2002,34,80,4,13,4,0,1,5,4,0,18,23,2,2,0,1
anderda02,1983,61,115,12,19,4,2,1,2,6,3,12,15,1,0,4,0
anderda02,1984,121,374,51,94,16,2,3,34,15,5,45,55,4,2,7,5
anderda02,1985,77,221,24,44,6,0,4,18,5,4,35,42,3,1,4,1
anderda02,1986,92,216,31,53,9,0,1,15,5,1,22,39,1,0,2,1
anderda02,1987,108,265,32,62,12,3,1,13,9,5,24,43,1,1,6,1
anderda02,1988,116,285,31,71,10,2,2,20,4,2,32,45,4,1,5,2
anderda02,1989,87,140,15,32,2,0,1,14,2,0,17,26,1,0,5,1
anderda02,1990,60,100,14,35,5,1,1,6,1,2,3,20,0,0,1,0
anderda02,1991,100,226,24,56,5,2,2,13,2,4,12,35,2,0,2,0
anderda02,1992,51,84,10,24,4,0,3,8,0,4,4,11,0,0,1,2
anderga01,1994,5,13,0,5,0,0,0,1,0,0,0,2,0,0,0,0
anderga01,1995,106,374,50,120,19,1,16,69,6,2,19,65,4,1,2,4
anderga01,1996,150,607,79,173,33,2,12,72,7,9,27,84,5,0,5,3
anderga01,1997,154,624,76,189,36,3,8,92,10,4,30,70,6,2,1,5
anderga01,1998,156,622,62,183,41,7,15,79,8,3,29,80,8,1,3,3
anderga01,1999,157,620,88,188,36,2,21,80,3,4,34,81,8,0,0,6
anderga01,2000,159,647,92,185,40,3,35,117,7,6,24,87,5,0,1,9
anderga01,2001,161,672,83,194,39,2,28,123,13,6,27,100,4,0,0,5
anderga01,2002,158,638,93,195,56,3,29,123,6,4,30,80,11,0,0,10
anderga01,2003,159,638,80,201,49,4,29,116,6,3,31,83,10,0,0,4
anderga01,2004,112,442,57,133,20,1,14,75,2,1,29,75,6,1,0,3
anderga01,2005,142,575,68,163,34,1,17,96,1,1,23,84,8,0,0,5
anderga01,2006,141,543,63,152,28,2,17,85,1,0,38,95,11,0,0,7
anderga01,2007,108,417,67,124,31,1,16,80,1,0,27,54,9,0,0,6
anderga01,2008,145,557,66,163,27,3,15,84,7,4,29,77,6,1,0,6
anderga01,2009,135,496,52,133,27,0,13,61,1,0,27,73,2,2,0,9
anderga01,2010,80,155,8,28,6,1,2,12,1,0,5,34,1,0,1,2
anderha02,1957,118,400,53,107,15,4,17,61,2,3,36,61,7,6,3,6
anderha02,1958,140,515,80,155,34,6,23,97,0,2,59,95,10,3,3,5
anderha02,1959,142,508,50,122,28,6,14,63,1,1,43,95,14,5,2,3
anderha02,1960,80,159,16,34,5,0,6,21,0,0,21,39,1,2,1,1
anderha02,1961,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0
anderji01,1978,48,108,6,21,7,0,0,7,0,0,11,16,1,0,7,1
anderji01,1979,96,234,33,58,13,1,3,23,3,2,17,31,0,1,9,3
anderji01,1980,116,317,46,72,7,0,8,30,2,4,27,39,1,3,6,2
anderji01,1981,70,162,12,33,7,0,2,19,3,5,17,29,0,1,1,0
anderji01,1983,50,102,8,22,1,1,0,6,1,2,5,8,0,0,4,0
anderji01,1984,39,47,2,5,0,0,0,1,0,0,4,7,0,0,2,0
anderma02,1998,17,43,4,14,3,0,1,4,2,0,1,6,0,0,0,1
anderma02,1999,129,452,48,114,26,4,5,54,13,2,24,61,1,2,4,2
anderma02,2000,41,162,10,37,8,1,1,15,2,2,12,22,0,0,0,0
anderma02,2001,147,522,69,153,30,2,11,61,8,5,35,74,5,2,10,5
anderma02,2002,145,539,64,139,30,6,8,48,5,1,42,71,14,5,2,4
anderma02,2003,145,482,59,130,27,3,6,67,19,3,41,60,5,3,4,5
anderma02,2004,113,253,31,60,12,0,8,28,6,2,12,38,1,1,0,5
anderma02,2005,123,235,31,62,9,0,7,19,6,1,18,45,0,1,4,2
anderma02,2006,134,279,43,83,16,4,12,38,4,6,25,49,1,1,4,3
anderma02,2007,66,95,17,28,7,0,3,27,4,1,8,17,1,0,1,2
anderma02,2008,87,138,16,29,6,0,1,10,2,1,9,27,0,0,2,2
anderma02,2009,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
andermi01,1971,26,89,11,22,5,1,2,5,0,0,13,28,0,0,1,0
andermi01,1972,36,103,8,20,5,1,2,5,1,0,19,36,1,0,2,1
andermi01,1973,87,193,32,49,9,1,9,28,0,3,19,53,4,1,0,2
andermi01,1974,145,395,35,99,22,2,5,34,2,1,37,75,13,0,0,3
andermi01,1975,115,247,24,64,10,3,4,28,1,2,17,66,3,2,1,4
andermi01,1976,86,199,17,58,8,1,1,12,1,1,26,30,4,1,1,3
andermi01,1977,94,154,18,34,4,1,4,17,2,3,14,31,0,0,1,0
andermi01,1978,53,32,2,3,0,1,0,3,0,0,3,10,0,0,1,0
andermi01,1979,79,78,12,18,4,0,1,2,1,2,13,14,0,0,0,0
andinro01,2005,17,44,4,7,4,0,0,1,1,0,5,8,1,0,1,0
andinro01,2006,11,24,0,4,1,0,0,2,1,0,1,6,0,0,1,2
andinro01,2007,7,13,0,5,1,0,0,0,0,0,0,2,0,0,0,0
andinro01,2008,44,63,7,13,2,0,2,9,0,0,4,23,0,0,1,0
andinro01,2009,78,198,31,44,7,0,2,10,3,3,15,47,1,0,0,2
andinro01,2010,16,61,6,18,4,0,2,6,1,1,3,13,0,1,0,1
andinro01,2011,139,457,63,120,22,0,5,36,13,3,41,83,0,3,9,1
andinro01,2012,127,384,41,81,13,1,7,28,5,5,37,100,0,2,7,1
andinro01,2013,29,76,5,14,4,0,0,4,0,0,7,27,0,0,2,0
andremi01,1966,5,18,1,3,0,0,0,0,0,0,0,2,0,0,1,0
andremi01,1967,142,494,79,130,20,0,8,40,7,7,62,72,4,2,18,2
andremi01,1968,147,536,77,145,22,1,7,45,3,8,81,57,1,3,12,2
andremi01,1969,121,464,79,136,26,2,15,59,1,1,71,53,0,5,10,4
andremi01,1970,151,589,91,149,28,1,17,65,2,1,81,63,0,3,4,4
andremi01,1971,109,330,45,93,16,0,12,47,3,5,67,36,1,1,6,4
andremi01,1972,148,505,58,111,18,0,7,50,2,2,70,78,3,2,18,7
andremi01,1973,70,180,11,36,10,0,0,10,0,1,26,29,3,0,3,0
andrero01,1975,103,277,29,66,5,4,0,19,12,5,31,34,4,0,8,5
andrero01,1976,109,410,42,105,8,5,0,23,7,3,33,27,1,0,5,0
andrero01,1977,127,436,60,115,11,3,0,25,5,6,56,33,0,0,5,3
andrero01,1978,79,177,21,39,3,3,1,11,5,1,20,18,1,0,5,0
andrero01,1979,75,154,22,40,3,0,2,13,4,1,8,9,0,0,4,4
andresh01,1995,84,220,27,47,10,1,8,31,1,1,17,68,2,1,1,2
andresh01,1996,127,375,43,85,15,2,19,64,3,1,35,119,8,2,0,2
andresh01,1997,18,64,10,13,3,0,4,9,0,0,3,20,0,0,0,2
andresh01,1998,150,492,48,117,30,1,25,69,1,6,58,137,3,0,2,7
andresh01,1999,117,348,41,68,12,0,16,51,1,1,50,109,3,1,0,5
andresh01,2000,66,192,25,44,5,0,14,39,1,1,27,59,1,2,0,1
andresh01,2002,7,13,2,1,1,0,0,0,0,0,1,3,0,1,0,0
andruel01,2009,145,480,72,128,17,8,6,40,33,6,40,77,0,6,12,3
andruel01,2010,148,588,88,156,15,3,0,35,32,15,64,96,0,5,17,0
andruel01,2011,150,587,96,164,27,3,5,60,37,12,56,74,0,5,16,1
andruel01,2012,158,629,85,180,31,9,3,62,21,10,57,96,0,5,17,3
andruel01,2013,156,620,91,168,17,4,4,67,42,8,52,97,1,4,16,6
andruel01,2014,157,619,72,163,35,1,2,41,27,15,46,96,0,3,9,7
